證券代號,證券名稱,外資買進股數,外資賣出股數,外資買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""068215""",中興電群益3B購01,0,0,0,0,0,0,"-107,000",0,0,0,0,"107,000","-107,000","-107,000"
"=""068007""",創意群益47購04  ,0,0,0,0,0,0,"-107,000",0,0,0,"627,000","734,000","-107,000","-107,000"
5234,達興材料        ,"155,000","219,000","-64,000",0,0,0,"-43,000","18,000","61,000","-43,000",0,0,0,"-107,000"
1522,堤維西          ,"43,000","143,000","-100,000",0,0,0,"-7,000",0,0,0,"6,000","13,000","-7,000","-107,000"
2030,彰源            ,"156,000","263,000","-107,000",0,0,0,0,0,0,0,0,0,0,"-107,000"
"=""069583""",長榮統一58購01  ,0,0,0,0,0,0,"-108,000",0,0,0,0,"108,000","-108,000","-108,000"
"=""069551""",威盛群益4A購05  ,0,0,0,0,0,0,"-108,000",0,0,0,0,"108,000","-108,000","-108,000"
"=""069357""",精成科凱基4C購01,0,0,0,0,0,0,"-108,000",0,0,0,0,"108,000","-108,000","-108,000"
"=""04070P""",材料凱基43售07  ,0,0,0,0,0,0,"-108,000",0,0,0,"7,000","115,000","-108,000","-108,000"
"=""068213""",中興電群益4B購01,0,0,0,0,0,0,"-108,000",0,0,0,"944,000","1,052,000","-108,000","-108,000"
"=""068118""",神達元富47購06  ,0,0,0,0,0,0,"-108,000",0,0,0,"22,000","130,000","-108,000","-108,000"
"=""068595""",台泥元大48購02  ,0,0,0,0,0,0,"-108,000",0,0,0,"25,000","133,000","-108,000","-108,000"
"=""062083""",燿華元大46購03  ,0,0,0,0,0,0,"-108,000",0,0,0,"206,000","314,000","-108,000","-108,000"
"=""03389P""",台積電永豐43售12,0,0,0,0,0,0,"-108,000",0,0,0,0,"108,000","-108,000","-108,000"
"=""04224P""",台灣50元大42售06,0,0,0,0,0,0,"-108,000",0,0,0,"277,000","385,000","-108,000","-108,000"
"=""065549""",台灣50元富47購03,0,0,0,0,0,0,"-109,000",0,0,0,0,"109,000","-109,000","-109,000"
"=""065696""",台塑元大4B購02  ,0,0,0,0,0,0,"-109,000",0,0,0,"397,000","506,000","-109,000","-109,000"
"=""04562P""",達興凱基43售03  ,0,0,0,0,0,0,"-109,000",0,0,0,"626,000","735,000","-109,000","-109,000"
"=""04719P""",上証2X國票45售05,0,0,0,0,0,0,"-109,000",0,0,0,"1,000","110,000","-109,000","-109,000"
"=""066464""",聯發科元大47購09,0,0,0,0,0,0,"-109,000",0,0,0,"317,000","426,000","-109,000","-109,000"
"=""067567""",台玻富邦49購01  ,0,0,0,0,0,0,"-109,000",0,0,0,"651,000","760,000","-109,000","-109,000"
"=""069145""",立積群益48購02  ,0,0,0,0,0,0,"-109,000",0,0,0,"5,000","114,000","-109,000","-109,000"
"=""069083""",英業達元大48購01,0,0,0,0,0,0,"-109,000",0,0,0,"200,000","309,000","-109,000","-109,000"
"=""068804""",宇隆國票49購01  ,0,0,0,0,0,0,"-110,000",0,0,0,"38,000","148,000","-110,000","-110,000"
"=""069377""",貿聯永豐4A購01  ,0,0,0,0,0,0,"-110,000",0,0,0,0,"110,000","-110,000","-110,000"
1604,聲寶            ,"102,000","212,000","-110,000",0,0,0,0,0,0,0,0,0,0,"-110,000"
"=""063587""",國巨凱基46購03  ,0,0,0,0,0,0,"-110,000",0,0,0,0,"110,000","-110,000","-110,000"
"=""067631""",金像電統一51購03,0,0,0,0,0,0,"-110,000",0,0,0,0,"110,000","-110,000","-110,000"
"=""067641""",來億統一57購01  ,0,0,0,0,0,0,"-110,000",0,0,0,"15,000","125,000","-110,000","-110,000"
"=""068528""",電子類元大48購01,0,0,0,0,0,0,"-110,000",0,0,0,"315,000","425,000","-110,000","-110,000"
"=""04773P""",臺股指元大49售06,0,0,0,0,0,0,"-110,000",0,0,0,"528,000","638,000","-110,000","-110,000"
"=""03939P""",台積電凱基54售02,0,0,0,0,0,0,"-110,000",0,0,0,"325,000","435,000","-110,000","-110,000"
"=""066287""",精成科元大47購03,0,0,0,0,0,0,"-110,000",0,0,0,0,"110,000","-110,000","-110,000"
"=""065898""",台光電凱基49購02,0,0,0,0,0,0,"-110,000",0,0,0,"154,000","264,000","-110,000","-110,000"
"=""066610""",奇鋐兆豐47購02  ,0,0,0,0,0,0,"-110,000",0,0,0,"201,000","311,000","-110,000","-110,000"
"=""066724""",全新群益47購03  ,0,0,0,0,0,0,"-110,000",0,0,0,"5,000","115,000","-110,000","-110,000"
"=""04685P""",國泰金中信43售01,0,0,0,0,0,0,"-110,000",0,0,0,0,"110,000","-110,000","-110,000"
"=""059959""",川湖元大45購13  ,0,0,0,0,0,0,"-110,000",0,0,0,0,"110,000","-110,000","-110,000"
"=""065751""",海華元大47購02  ,0,0,0,0,0,0,"-110,000",0,0,0,"30,000","140,000","-110,000","-110,000"
"=""064937""",T50反1永豐49購02,0,0,0,0,0,0,"-110,000",0,0,0,0,"110,000","-110,000","-110,000"
"=""064115""",盟立群益4C購01  ,0,0,0,0,0,0,"-110,000",0,0,0,"3,000","113,000","-110,000","-110,000"
"=""064709""",海悅群益47購03  ,0,0,0,0,0,0,"-110,000",0,0,0,"163,000","273,000","-110,000","-110,000"
"=""063042""",臺股指法興46購15,0,0,0,0,0,0,"-110,000",0,0,0,"300,000","410,000","-110,000","-110,000"
"=""05509P""",臺股指國票45售06,0,0,0,0,0,0,"-110,000",0,0,0,0,"110,000","-110,000","-110,000"
"=""062155""",T50反1中信4A購02,0,0,0,0,0,0,"-110,000",0,0,0,"75,000","185,000","-110,000","-110,000"
"=""065015""",威盛元富3B購01  ,0,0,0,0,0,0,"-110,000",0,0,0,0,"110,000","-110,000","-110,000"
"=""065212""",華通兆豐48購01  ,0,0,0,0,0,0,"-110,000",0,0,0,0,"110,000","-110,000","-110,000"
"=""064216""",世芯永豐4B購04  ,0,0,0,0,0,0,"-110,000",0,0,0,0,"110,000","-110,000","-110,000"
"=""05845P""",智邦統一4A售02  ,0,0,0,0,0,0,"-111,000",0,0,0,"306,000","417,000","-111,000","-111,000"
"=""04505P""",T50正2富邦45售02,0,0,0,0,0,0,"-111,000",0,0,0,0,"111,000","-111,000","-111,000"
"=""064581""",玉晶光元富46購01,0,0,0,0,0,0,"-111,000",0,0,0,"119,000","230,000","-111,000","-111,000"
"=""066266""",鴻準元大47購04  ,0,0,0,0,0,0,"-111,000",0,0,0,"31,000","142,000","-111,000","-111,000"
"=""067557""",臺股指群益47購05,0,0,0,0,0,0,"-111,000",0,0,0,0,"111,000","-111,000","-111,000"
"=""064045""",宇隆元大46購05  ,0,0,0,0,0,0,"-111,000",0,0,0,"200,000","311,000","-111,000","-111,000"
8163,達方            ,"709,000","909,000","-200,000",0,0,0,"89,000","95,000","94,000","1,000","148,000","60,000","88,000","-111,000"
6196,帆宣            ,"25,000","122,000","-97,000",0,0,0,"-15,000",0,"15,000","-15,000",0,0,0,"-112,000"
3515,華擎            ,"123,000","71,000","52,000",0,0,0,"-164,000","1,000","16,000","-15,000","15,000","164,000","-149,000","-112,000"
"=""068908""",陽明元大49購03  ,0,0,0,0,0,0,"-112,000",0,0,0,"291,000","403,000","-112,000","-112,000"
"=""069087""",所羅門元大48購02,0,0,0,0,0,0,"-112,000",0,0,0,0,"112,000","-112,000","-112,000"
"=""066469""",陽明元大47購13  ,0,0,0,0,0,0,"-112,000",0,0,0,"7,000","119,000","-112,000","-112,000"
"=""05237P""",道瓊銀元大45售01,0,0,0,0,0,0,"-112,000",0,0,0,"1,000","113,000","-112,000","-112,000"
"=""05291P""",電子類凱基45售01,0,0,0,0,0,0,"-112,000",0,0,0,"820,000","932,000","-112,000","-112,000"
"=""062222""",長榮航元富46購05,0,0,0,0,0,0,"-112,000",0,0,0,"20,000","132,000","-112,000","-112,000"
"=""065052""",玉晶光元大47購06,0,0,0,0,0,0,"-113,000",0,0,0,"25,000","138,000","-113,000","-113,000"
"=""064963""",元債2X國泰48購03,0,0,0,0,0,0,"-113,000",0,0,0,"114,000","227,000","-113,000","-113,000"
"=""04383P""",大銀國票44售02  ,0,0,0,0,0,0,"-113,000",0,0,0,"5,000","118,000","-113,000","-113,000"
"=""060931""",技嘉凱基49購02  ,0,0,0,0,0,0,"-113,000",0,0,0,0,"113,000","-113,000","-113,000"
"=""061750""",和大元富47購03  ,0,0,0,0,0,0,"-113,000",0,0,0,"50,000","163,000","-113,000","-113,000"
"=""063909""",聯電統一4C購01  ,0,0,0,0,0,0,"-113,000",0,"30,000","-30,000","276,000","359,000","-83,000","-113,000"
"=""067125""",亞翔統一3B購01  ,0,0,0,0,0,0,"-113,000",0,0,0,"37,000","150,000","-113,000","-113,000"
"=""068055""",滬深2X凱基55購01,0,0,0,0,0,0,"-113,000",0,0,0,"25,000","138,000","-113,000","-113,000"
"=""05111P""",矽統國票45售07  ,0,0,0,0,0,0,"-114,000",0,0,0,"36,000","150,000","-114,000","-114,000"
"=""05819P""",電子類元大46售02,0,0,0,0,0,0,"-114,000",0,0,0,"257,000","371,000","-114,000","-114,000"
"=""062012""",A50正2國票47購01,0,0,0,0,0,0,"-114,000",0,0,0,"202,000","316,000","-114,000","-114,000"
"=""065623""",鴻海群益49購03  ,0,0,0,0,0,0,"-114,000",0,0,0,"253,000","367,000","-114,000","-114,000"
"=""065877""",上証2X凱基47購03,0,0,0,0,0,0,"-115,000",0,0,0,0,"115,000","-115,000","-115,000"
"=""065283""",彩晶永豐4A購01  ,0,0,0,0,0,0,"-115,000",0,0,0,"333,000","448,000","-115,000","-115,000"
"=""066477""",景碩元大47購04  ,0,0,0,0,0,0,"-115,000",0,0,0,"160,000","275,000","-115,000","-115,000"
"=""065944""",臺股指元富47購02,0,0,0,0,0,0,"-115,000",0,0,0,"211,000","326,000","-115,000","-115,000"
"=""03528P""",台積電元大41售51,0,0,0,0,0,0,"-115,000",0,0,0,"30,000","145,000","-115,000","-115,000"
"=""063733""",台塑國票46購04  ,0,0,0,0,0,0,"-115,000",0,0,0,"5,000","120,000","-115,000","-115,000"
"=""069165""",台積電統一62購04,0,0,0,0,0,0,"-115,000",0,0,0,"453,000","568,000","-115,000","-115,000"
1568,倉佑            ,"15,000","130,000","-115,000",0,0,0,0,0,0,0,0,0,0,"-115,000"
1712,興農            ,"336,000","451,000","-115,000",0,0,0,0,0,0,0,0,0,0,"-115,000"
"=""08701P""",智易元大4B售02  ,0,0,0,0,0,0,"-115,000",0,0,0,"20,000","135,000","-115,000","-115,000"
1902,台紙            ,"43,000","156,000","-113,000",0,0,0,"-3,000",0,0,0,0,"3,000","-3,000","-116,000"
"=""069128""",台積電群益48購17,0,0,0,0,0,0,"-116,000",0,0,0,"35,000","151,000","-116,000","-116,000"
"=""068913""",偉訓元大48購01  ,0,0,0,0,0,0,"-116,000",0,0,0,"75,000","191,000","-116,000","-116,000"
"=""05694P""",臺股指凱基4B售08,0,0,0,0,0,0,"-116,000",0,0,0,"15,000","131,000","-116,000","-116,000"
"=""04846P""",昇陽半元富44售02,0,0,0,0,0,0,"-116,000",0,0,0,"201,000","317,000","-116,000","-116,000"
"=""068420""",世芯元富48購09  ,0,0,0,0,0,0,"-116,000",0,0,0,"315,000","431,000","-116,000","-116,000"
"=""067337""",長榮元大47購10  ,0,0,0,0,0,0,"-116,000",0,0,0,"20,000","136,000","-116,000","-116,000"
"=""067395""",慧洋元富47購01  ,0,0,0,0,0,0,"-116,000",0,0,0,"165,000","281,000","-116,000","-116,000"
"=""063216""",道瓊反元大56購01,0,0,0,0,0,0,"-116,000",0,0,0,0,"116,000","-116,000","-116,000"
"=""066466""",盟立元大47購06  ,0,0,0,0,0,0,"-116,000",0,0,0,"190,000","306,000","-116,000","-116,000"
"=""066317""",鴻海永豐4B購03  ,0,0,0,0,0,0,"-116,000",0,0,0,"10,000","126,000","-116,000","-116,000"
"=""066455""",台積電元大49購07,0,0,0,0,0,0,"-117,000",0,0,0,0,"117,000","-117,000","-117,000"
"=""066496""",台達電群益47購01,0,0,0,0,0,0,"-117,000",0,0,0,"61,000","178,000","-117,000","-117,000"
"=""066807""",友訊統一55購01  ,0,0,0,0,0,0,"-117,000",0,0,0,0,"117,000","-117,000","-117,000"
"=""064334""",鉅祥凱基46購02  ,0,0,0,0,0,0,"-117,000",0,0,0,"71,000","188,000","-117,000","-117,000"
"=""063241""",一詮元大46購06  ,0,0,0,0,0,0,"-117,000",0,0,0,"285,000","402,000","-117,000","-117,000"
"=""065030""",鴻海元大47購08  ,0,0,0,0,0,0,"-117,000",0,0,0,0,"117,000","-117,000","-117,000"
3686,達能            ,"16,000","133,000","-117,000",0,0,0,0,0,0,0,0,0,0,"-117,000"
"=""063454""",聯發科元大46購17,0,0,0,0,0,0,"-118,000",0,0,0,"12,000","130,000","-118,000","-118,000"
"=""062794""",臺指反元大46購02,0,0,0,0,0,0,"-118,000",0,0,0,"52,000","170,000","-118,000","-118,000"
"=""069084""",華碩元大48購02  ,0,0,0,0,0,0,"-118,000",0,0,0,"90,000","208,000","-118,000","-118,000"
"=""065043""",聯發科元大47購03,0,0,0,0,0,0,"-118,000",0,0,0,"18,000","136,000","-118,000","-118,000"
"=""04427P""",臺股指國票44售05,0,0,0,0,0,0,"-119,000",0,0,0,"1,000","120,000","-119,000","-119,000"
"=""065141""",威盛群益47購07  ,0,"82,000","-82,000",0,0,0,"-37,000",0,0,0,"398,000","435,000","-37,000","-119,000"
"=""064500""",美時統一3A購02  ,0,0,0,0,0,0,"-119,000",0,0,0,"31,000","150,000","-119,000","-119,000"
"=""069249""",川湖富邦4A購01  ,0,0,0,0,0,0,"-119,000",0,0,0,"50,000","169,000","-119,000","-119,000"
"=""067697""",台塑元大47購08  ,0,0,0,0,0,0,"-119,000",0,0,0,"68,000","187,000","-119,000","-119,000"
"=""067960""",聯發科統一3B購05,"10,000","10,000",0,0,0,0,"-119,000",0,0,0,"611,000","730,000","-119,000","-119,000"
"=""067041""",萬海永豐47購02  ,0,0,0,0,0,0,"-119,000",0,0,0,"43,000","162,000","-119,000","-119,000"
"=""068734""",京元電群益48購04,0,0,0,0,0,0,"-119,000",0,0,0,"80,000","199,000","-119,000","-119,000"
"=""05599P""",臺股指法興45售09,0,0,0,0,0,0,"-119,000",0,0,0,"8,000","127,000","-119,000","-119,000"
9910,豐泰            ,"119,000","284,600","-165,600","71,000","9,000","62,000","-16,000","1,000","17,000","-16,000",0,0,0,"-119,600"
"=""068723""",中興電群益4B購02,0,0,0,0,0,0,"-120,000",0,0,0,0,"120,000","-120,000","-120,000"
"=""068752""",南港凱基48購01  ,0,0,0,0,0,0,"-120,000",0,0,0,"232,000","352,000","-120,000","-120,000"
"=""067131""",聯德國票48購02  ,0,0,0,0,0,0,"-120,000",0,0,0,"10,000","130,000","-120,000","-120,000"
"=""05381P""",鴻準統一45售01  ,0,0,0,0,0,0,"-120,000",0,0,0,"1,000","121,000","-120,000","-120,000"
"=""063904""",洋基元大46購04  ,0,0,0,0,0,0,"-120,000",0,0,0,0,"120,000","-120,000","-120,000"
"=""062824""",神達元大4B購04  ,0,0,0,0,0,0,"-120,000",0,0,0,"102,000","222,000","-120,000","-120,000"
"=""067580""",百和富邦49購01  ,0,0,0,0,0,0,"-120,000",0,0,0,"1,000","121,000","-120,000","-120,000"
"=""065387""",神達統一41購01  ,0,0,0,0,0,0,"-120,000",0,0,0,"55,000","175,000","-120,000","-120,000"
"=""066668""",聚陽凱基47購02  ,0,0,0,0,0,0,"-120,000",0,0,0,"29,000","149,000","-120,000","-120,000"
"=""05200P""",蔚華科國票46售02,0,0,0,0,0,0,"-120,000",0,0,0,"200,000","320,000","-120,000","-120,000"
"=""066300""",汎銓元大47購01  ,0,0,0,0,0,0,"-120,000",0,0,0,"5,000","125,000","-120,000","-120,000"
"=""066005""",材料統一41購01  ,0,0,0,0,0,0,"-120,000",0,0,0,"20,000","140,000","-120,000","-120,000"
"=""066080""",和大富邦4B購01  ,0,0,0,0,0,0,"-120,000",0,"30,000","-30,000","30,000","120,000","-90,000","-120,000"
"=""064226""",台灣50國泰47購01,0,0,0,0,0,0,"-120,000",0,0,0,"1,179,000","1,299,000","-120,000","-120,000"
"=""065116""",永豐金中信47購01,0,0,0,0,0,0,"-120,000",0,0,0,"164,000","284,000","-120,000","-120,000"
"=""05871P""",台積電群益48售12,0,0,0,0,0,0,"-120,000",0,0,0,"252,000","372,000","-120,000","-120,000"
"=""05038P""",聯發科永豐46售06,0,0,0,0,0,0,"-120,000",0,0,0,"2,000","122,000","-120,000","-120,000"
"=""061322""",漢唐台新46購01  ,0,0,0,0,0,0,"-121,000",0,0,0,0,"121,000","-121,000","-121,000"
"=""066061""",健策元富47購02  ,0,0,0,0,0,0,"-121,000",0,0,0,"2,221,000","2,342,000","-121,000","-121,000"
"=""066089""",道瓊銀凱基48購01,0,0,0,0,0,0,"-121,000",0,0,0,"263,000","384,000","-121,000","-121,000"
"=""05201P""",鈺邦國票44售01  ,0,0,0,0,0,0,"-121,000",0,0,0,"4,000","125,000","-121,000","-121,000"
"=""067816""",鴻海永豐48購08  ,0,0,0,0,0,0,"-121,000",0,0,0,"1,529,000","1,650,000","-121,000","-121,000"
"=""068076""",華擎群益3B購01  ,0,0,0,0,0,0,"-122,000",0,0,0,0,"122,000","-122,000","-122,000"
"=""068138""",瑞軒富邦4A購01  ,0,0,0,0,0,0,"-122,000",0,0,0,"163,000","285,000","-122,000","-122,000"
3149,正達            ,"23,000","145,000","-122,000",0,0,0,0,0,0,0,0,0,0,"-122,000"
6108,競國            ,"50,000","175,000","-125,000",0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-123,000"
2329,華泰            ,"596,000","721,000","-125,000",0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-123,000"
"=""04653P""",緯穎國票44售05  ,0,0,0,0,0,0,"-123,000",0,0,0,"180,000","303,000","-123,000","-123,000"
"=""066023""",微星群益47購01  ,0,0,0,0,0,0,"-123,000",0,0,0,"100,000","223,000","-123,000","-123,000"
"=""064497""",一詮群益46購10  ,0,0,0,0,0,0,"-123,000",0,0,0,"1,222,000","1,345,000","-123,000","-123,000"
"=""065047""",威盛凱基3B購02  ,0,0,0,0,0,0,"-123,000",0,0,0,"107,000","230,000","-123,000","-123,000"
"=""062184""",金像電永豐47購01,0,0,0,0,0,0,"-124,000",0,0,0,"179,000","303,000","-124,000","-124,000"
"=""062190""",大立光永豐46購06,0,0,0,0,0,0,"-124,000",0,0,0,"140,000","264,000","-124,000","-124,000"
"=""058477""",日電貿國票45購02,0,0,0,0,0,0,"-124,000",0,0,0,"3,000","127,000","-124,000","-124,000"
"=""061842""",英業達群益46購03,0,0,0,0,0,0,"-124,000",0,0,0,"33,000","157,000","-124,000","-124,000"
"=""064904""",元債2X凱基52購01,0,0,0,0,0,0,"-124,000",0,0,0,"1,023,000","1,147,000","-124,000","-124,000"
"=""03308B""",臺股指凱基72熊01,0,0,0,0,0,0,"-124,000",0,0,0,"75,000","199,000","-124,000","-124,000"
"=""069326""",佳必琪國票48購01,0,0,0,0,0,0,"-124,000",0,0,0,"396,000","520,000","-124,000","-124,000"
"=""068971""",南電富邦4B購01  ,0,0,0,0,0,0,"-124,000",0,0,0,"51,000","175,000","-124,000","-124,000"
"=""068190""",泰金寶永豐48購01,0,0,0,0,0,0,"-124,000",0,0,0,"65,000","189,000","-124,000","-124,000"
"=""067573""",全新富邦48購01  ,0,0,0,0,0,0,"-124,000",0,0,0,"258,000","382,000","-124,000","-124,000"
"=""067136""",臺股指國票48購05,0,0,0,0,0,0,"-124,000",0,0,0,"558,000","682,000","-124,000","-124,000"
"=""066934""",力積電群益48購01,0,0,0,0,0,0,"-124,000",0,0,0,"155,000","279,000","-124,000","-124,000"
2603,長榮            ,"6,537,000","5,180,759","1,356,241","2,000","1,309,000","-1,307,000","-174,000",0,0,0,"1,300,000","1,474,000","-174,000","-124,759"
"=""063629""",材料群益47購03  ,0,0,0,0,0,0,"-125,000",0,0,0,"104,000","229,000","-125,000","-125,000"
"=""063609""",台積電群益46購24,0,0,0,0,0,0,"-125,000",0,0,0,"217,000","342,000","-125,000","-125,000"
"=""05169P""",建準群益46售01  ,0,0,0,0,0,0,"-125,000",0,0,0,0,"125,000","-125,000","-125,000"
"=""064845""",上緯控永豐48購01,0,0,0,0,0,0,"-125,000",0,0,0,"33,000","158,000","-125,000","-125,000"
"=""065094""",威盛統一3B購03  ,0,0,0,0,0,0,"-125,000",0,0,0,"68,000","193,000","-125,000","-125,000"
"=""062967""",正崴元大4B購02  ,0,0,0,0,0,0,"-125,000",0,0,0,"70,000","195,000","-125,000","-125,000"
"=""05297P""",台灣50群益46售01,0,0,0,0,0,0,"-125,000",0,0,0,"5,000","130,000","-125,000","-125,000"
"=""065449""",洋基元大47購01  ,0,0,0,0,0,0,"-125,000",0,0,0,"1,066,000","1,191,000","-125,000","-125,000"
"=""065572""",一詮元富47購02  ,0,0,0,0,0,0,"-125,000",0,0,0,"129,000","254,000","-125,000","-125,000"
"=""066847""",洋基凱基48購01  ,0,0,0,0,0,0,"-125,000",0,0,0,"172,000","297,000","-125,000","-125,000"
"=""065437""",玉晶光元大47購10,"1,000","1,000",0,0,0,0,"-126,000",0,0,0,"354,000","480,000","-126,000","-126,000"
"=""063223""",鴻海元大46購25  ,0,0,0,0,0,0,"-126,000",0,0,0,"76,000","202,000","-126,000","-126,000"
"=""069463""",鴻海元大48購18  ,0,0,0,0,0,0,"-126,000",0,0,0,"15,000","141,000","-126,000","-126,000"
"=""05418P""",T50正2國票46售03,0,0,0,0,0,0,"-126,000",0,0,0,"75,000","201,000","-126,000","-126,000"
"=""068010""",辛耘群益47購03  ,0,0,0,0,0,0,"-127,000",0,0,0,0,"127,000","-127,000","-127,000"
9933,中鼎            ,"164,000","307,000","-143,000",0,0,0,"16,000",0,0,0,"16,000",0,"16,000","-127,000"
5269,祥碩            ,"89,000","144,000","-55,000","25,000",0,"25,000","-97,000",0,"69,000","-69,000","3,000","31,000","-28,000","-127,000"
"=""064940""",川湖永豐48購04  ,0,0,0,0,0,0,"-127,000",0,0,0,"66,000","193,000","-127,000","-127,000"
"=""063011""",中工群益46購01  ,0,0,0,0,0,0,"-127,000",0,0,0,"38,000","165,000","-127,000","-127,000"
"=""066055""",鴻準元富47購01  ,0,0,0,0,0,0,"-127,000",0,0,0,"99,000","226,000","-127,000","-127,000"
"=""065340""",東哥統一55購02  ,0,0,0,0,0,0,"-128,000",0,0,0,"28,000","156,000","-128,000","-128,000"
"=""061915""",緯穎元大46購24  ,0,0,0,0,0,0,"-128,000",0,0,0,"140,000","268,000","-128,000","-128,000"
"=""068919""",台積電第一3C購01,0,0,0,0,0,0,"-128,000",0,0,0,"28,000","156,000","-128,000","-128,000"
"=""069291""",智原元富4A購02  ,0,0,0,0,0,0,"-128,000",0,0,0,"534,000","662,000","-128,000","-128,000"
"=""04915P""",台積電元大44售50,0,0,0,0,0,0,"-128,000",0,0,0,"2,000","130,000","-128,000","-128,000"
"=""04772P""",臺股指元大44售33,0,0,0,0,0,0,"-129,000",0,0,0,"21,000","150,000","-129,000","-129,000"
"=""067837""",台塑凱基47購05  ,0,0,0,0,0,0,"-129,000",0,0,0,"90,000","219,000","-129,000","-129,000"
"=""069178""",欣興統一52購02  ,0,0,0,0,0,0,"-129,000",0,0,0,"200,000","329,000","-129,000","-129,000"
"=""062980""",健和興元大46購04,0,0,0,0,0,0,"-129,000",0,0,0,"51,000","180,000","-129,000","-129,000"
"=""05265P""",貿聯群益47售01  ,0,0,0,0,0,0,"-129,000",0,0,0,"808,000","937,000","-129,000","-129,000"
"=""065544""",所羅門國泰48購02,0,0,0,0,0,0,"-129,000",0,0,0,"52,000","181,000","-129,000","-129,000"
"=""065810""",第一金國票48購01,0,0,0,0,0,0,"-130,000",0,0,0,"38,000","168,000","-130,000","-130,000"
"=""060213""",台泥凱基47購02  ,0,0,0,0,0,0,"-130,000",0,0,0,0,"130,000","-130,000","-130,000"
"=""065530""",泓德統一51購01  ,0,0,0,0,0,0,"-130,000",0,0,0,"120,000","250,000","-130,000","-130,000"
"=""066508""",聯發科群益51購01,0,0,0,0,0,0,"-130,000",0,0,0,0,"130,000","-130,000","-130,000"
"=""04692P""",香港2X元大43售08,0,0,0,0,0,0,"-130,000",0,0,0,"20,000","150,000","-130,000","-130,000"
"=""05908P""",創意凱基46售03  ,0,0,0,0,0,0,"-130,000",0,0,0,0,"130,000","-130,000","-130,000"
"=""063039""",臺股指法興46購12,0,0,0,0,0,0,"-130,000",0,0,0,"10,000","140,000","-130,000","-130,000"
"=""063729""",元黃金國票4C購02,0,0,0,0,0,0,"-130,000",0,0,0,"30,000","160,000","-130,000","-130,000"
"=""05729P""",欣興國票47售03  ,0,0,0,0,0,0,"-130,000",0,0,0,0,"130,000","-130,000","-130,000"
"=""064066""",智原元大46購05  ,0,0,0,0,0,0,"-130,000",0,0,0,0,"130,000","-130,000","-130,000"
"=""04220P""",元債2X凱基43售05,0,0,0,0,0,0,"-130,000",0,0,0,"80,000","210,000","-130,000","-130,000"
"=""03440P""",T50正2中信43售01,0,0,0,0,0,0,"-130,000",0,0,0,"100,000","230,000","-130,000","-130,000"
"=""063253""",創意元大46購11  ,0,0,0,0,0,0,"-130,000",0,0,0,0,"130,000","-130,000","-130,000"
"=""062948""",東元元大46購04  ,0,0,0,0,0,0,"-130,000",0,0,0,0,"130,000","-130,000","-130,000"
"=""065165""",啟�硌s益47購02  ,0,0,0,0,0,0,"-130,000",0,0,0,"4,394,000","4,524,000","-130,000","-130,000"
"=""065232""",漢唐凱基49購01  ,0,0,0,0,0,0,"-130,000",0,0,0,"20,000","150,000","-130,000","-130,000"
"=""05458P""",臺股指凱基47售04,0,0,0,0,0,0,"-130,000",0,0,0,"181,000","311,000","-130,000","-130,000"
"=""063982""",國企2X元富46購03,0,0,0,0,0,0,"-130,000",0,0,0,"15,000","145,000","-130,000","-130,000"
"=""067844""",上銀凱基49購04  ,0,0,0,0,0,0,"-130,000",0,0,0,0,"130,000","-130,000","-130,000"
"=""067832""",臺股指永豐48購03,0,0,0,0,0,0,"-130,000",0,0,0,0,"130,000","-130,000","-130,000"
"=""067723""",欣興元大47購03  ,0,0,0,0,0,0,"-130,000",0,0,0,"400,000","530,000","-130,000","-130,000"
"=""04918P""",臺股指永豐44售01,0,0,0,0,0,0,"-130,000",0,0,0,"661,000","791,000","-130,000","-130,000"
"=""068638""",中興電統一52購01,0,0,0,0,0,0,"-130,000",0,0,0,"109,000","239,000","-130,000","-130,000"
"=""05650P""",鴻海群益48售02  ,0,0,0,0,0,0,"-130,000",0,0,0,"197,000","327,000","-130,000","-130,000"
3533,嘉澤            ,"146,000","174,011","-28,011",0,0,0,"-102,000","4,000","39,000","-35,000","9,000","76,000","-67,000","-130,011"
"=""068903""",台光電元大4C購02,0,0,0,0,0,0,"-131,000",0,0,0,"345,000","476,000","-131,000","-131,000"
"=""068160""",奇鋐統一4C購04  ,0,0,0,0,0,0,"-131,000",0,0,0,"150,000","281,000","-131,000","-131,000"
"=""067935""",晶睿兆豐3B購01  ,0,0,0,0,0,0,"-131,000",0,0,0,"179,000","310,000","-131,000","-131,000"
"=""066016""",勤誠統一41購01  ,0,0,0,0,0,0,"-131,000",0,0,0,"33,000","164,000","-131,000","-131,000"
"=""066804""",中興電統一51購02,0,0,0,0,0,0,"-132,000",0,0,0,"586,000","718,000","-132,000","-132,000"
"=""064635""",威盛統一4C購03  ,0,0,0,0,0,0,"-132,000",0,0,0,"456,000","588,000","-132,000","-132,000"
