證券代號,證券名稱,外資買進股數,外資賣出股數,外資買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""053680""",第一銅元大44購02,0,0,0,0,0,0,"-445,000",0,0,0,0,"445,000","-445,000","-445,000"
"=""050338""",嘉澤永豐43購01  ,0,0,0,0,0,0,"-446,000",0,0,0,"10,000","456,000","-446,000","-446,000"
"=""052522""",滬深2X群益4A購01,0,0,0,0,0,0,"-446,000",0,0,0,"419,000","865,000","-446,000","-446,000"
2489,瑞軒            ,"378,000","860,000","-482,000",0,0,0,"35,000","87,000","29,000","58,000","10,000","33,000","-23,000","-447,000"
"=""06289P""",臺股指元大49售18,0,0,0,0,0,0,"-447,000",0,0,0,"367,000","814,000","-447,000","-447,000"
"=""055676""",世芯群益44購13  ,0,0,0,0,0,0,"-449,000",0,0,0,0,"449,000","-449,000","-449,000"
"=""050583""",香港2X元大44購01,0,0,0,0,0,0,"-450,000",0,0,0,0,"450,000","-450,000","-450,000"
"=""050612""",中鋼群益43購01  ,0,0,0,0,0,0,"-453,000",0,0,0,"307,000","760,000","-453,000","-453,000"
"=""053394""",旺宏元大46購03  ,0,0,0,0,0,0,"-453,000",0,0,0,"781,000","1,234,000","-453,000","-453,000"
"=""06037P""",臺股指群益54售03,0,0,0,0,0,0,"-454,000",0,0,0,"51,000","505,000","-454,000","-454,000"
"=""055130""",聯發科國泰46購05,0,0,0,0,0,0,"-454,000",0,0,0,"11,000","465,000","-454,000","-454,000"
"=""051814""",力智凱基46購01  ,0,0,0,0,0,0,"-455,000",0,0,0,"55,000","510,000","-455,000","-455,000"
"=""053069""",亞德客富邦46購01,0,0,0,0,0,0,"-456,000",0,0,0,"110,000","566,000","-456,000","-456,000"
"=""051593""",弘憶股統一59購01,0,0,0,0,0,0,"-458,000",0,0,0,"42,000","500,000","-458,000","-458,000"
"=""055080""",辛耘群益46購02  ,0,0,0,0,0,0,"-460,000",0,0,0,"21,000","481,000","-460,000","-460,000"
"=""054968""",瑞軒元富4A購01  ,0,0,0,0,0,0,"-463,000",0,0,0,"49,000","512,000","-463,000","-463,000"
"=""055820""",景碩群益46購05  ,0,0,0,0,0,0,"-464,000",0,0,0,"47,000","511,000","-464,000","-464,000"
"=""050519""",東陽兆豐45購01  ,0,0,0,0,0,0,"-467,000",0,0,0,"295,000","762,000","-467,000","-467,000"
"=""055360""",佳必琪元富44購02,0,0,0,0,0,0,"-468,000",0,0,0,"192,000","660,000","-468,000","-468,000"
"=""056042""",瀚宇博凱基44購01,0,0,0,0,0,0,"-470,000",0,0,0,0,"470,000","-470,000","-470,000"
"=""053645""",創意凱基47購02  ,0,0,0,0,0,0,"-470,000",0,0,0,"200,000","670,000","-470,000","-470,000"
"=""006206""",元大上證50      ,"323,000","82,000","241,000",0,0,0,"-711,000","27,000","1,027,000","-1,000,000","671,000","382,000","289,000","-470,000"
"=""053689""",全科元大44購01  ,0,0,0,0,0,0,"-471,000",0,0,0,"202,000","673,000","-471,000","-471,000"
"=""054803""",香港2X國票45購02,0,0,0,0,0,0,"-471,000",0,0,0,"163,000","634,000","-471,000","-471,000"
"=""053935""",台塑統一4A購01  ,0,0,0,0,0,0,"-471,000",0,0,0,"143,000","614,000","-471,000","-471,000"
"=""054056""",材料元大44購13  ,0,0,0,0,0,0,"-472,000",0,0,0,"36,000","508,000","-472,000","-472,000"
1906,寶隆            ,"228,000","701,000","-473,000",0,0,0,0,0,0,0,0,0,0,"-473,000"
"=""052432""",上証2X中信46購01,0,0,0,0,0,0,"-474,000",0,0,0,"7,000","481,000","-474,000","-474,000"
"=""06507P""",台積電元大47售09,0,0,0,0,0,0,"-476,000",0,0,0,"249,000","725,000","-476,000","-476,000"
"=""06985P""",力積電凱基48售04,0,0,0,0,0,0,"-477,000",0,0,0,0,"477,000","-477,000","-477,000"
"=""048845""",雲品群益43購01  ,0,0,0,0,0,0,"-480,000",0,0,0,"110,000","590,000","-480,000","-480,000"
"=""054423""",威盛元富47購01  ,0,0,0,0,0,0,"-480,000",0,0,0,"281,000","761,000","-480,000","-480,000"
"=""055857""",崇越凱基44購01  ,0,0,0,0,0,0,"-481,000",0,0,0,0,"481,000","-481,000","-481,000"
"=""052685""",上証2X元富44購04,0,0,0,0,0,0,"-483,000",0,0,0,"60,000","543,000","-483,000","-483,000"
"=""055926""",鴻海元大44購37  ,0,0,0,0,0,0,"-484,000",0,0,0,0,"484,000","-484,000","-484,000"
"=""055812""",技嘉群益4C購01  ,0,0,0,0,0,0,"-486,000",0,0,0,0,"486,000","-486,000","-486,000"
"=""055854""",京鼎凱基45購01  ,0,0,0,0,0,0,"-487,000",0,0,0,"24,000","511,000","-487,000","-487,000"
"=""054506""",金寶國票45購02  ,0,0,0,0,0,0,"-488,000",0,0,0,"330,000","818,000","-488,000","-488,000"
"=""054027""",汎銓元富44購01  ,0,0,0,0,0,0,"-488,000",0,0,0,"185,000","673,000","-488,000","-488,000"
"=""050184""",奇鋐元大43購21  ,0,0,0,0,0,0,"-489,000",0,0,0,"10,000","499,000","-489,000","-489,000"
"=""052724""",定穎控國票45購01,0,0,0,0,0,0,"-490,000",0,0,0,"151,000","641,000","-490,000","-490,000"
"=""053011""",大銀統一54購01  ,0,0,0,0,0,0,"-490,000",0,0,0,0,"490,000","-490,000","-490,000"
"=""055194""",欣興國票47購02  ,0,0,0,0,0,0,"-495,000",0,0,0,0,"495,000","-495,000","-495,000"
"=""06757P""",臺股指群益4A售11,0,0,0,0,0,0,"-495,000",0,0,0,0,"495,000","-495,000","-495,000"
"=""055935""",全新元大44購06  ,0,0,0,0,0,0,"-496,000",0,0,0,"53,000","549,000","-496,000","-496,000"
"=""051798""",T50正2凱基45購05,0,0,0,0,0,0,"-498,000",0,0,0,0,"498,000","-498,000","-498,000"
"=""054005""",世紀鋼國泰46購04,0,0,0,0,0,0,"-499,000",0,0,0,"47,000","546,000","-499,000","-499,000"
"=""055312""",陽明元大48購01  ,0,0,0,0,0,0,"-499,000",0,0,0,0,"499,000","-499,000","-499,000"
"=""06548P""",國巨元富47售05  ,0,0,0,0,0,0,"-499,000",0,0,0,0,"499,000","-499,000","-499,000"
"=""07719P""",台灣50元富49售23,0,0,0,0,0,0,"-499,000",0,0,0,0,"499,000","-499,000","-499,000"
"=""07171P""",聯發科元大48售12,0,0,0,0,0,0,"-500,000",0,0,0,"10,000","510,000","-500,000","-500,000"
"=""055710""",滬深2X元大44購22,0,0,0,0,0,0,"-500,000",0,0,0,"66,000","566,000","-500,000","-500,000"
"=""051251""",達興富邦45購02  ,0,0,0,0,0,0,"-500,000",0,0,0,0,"500,000","-500,000","-500,000"
"=""052707""",元金2X國票4A購01,0,0,0,0,0,0,"-500,000",0,0,0,0,"500,000","-500,000","-500,000"
"=""055139""",上証2X富邦48購01,0,0,0,0,0,0,"-501,000",0,0,0,"1,000","502,000","-501,000","-501,000"
9945,潤泰新          ,"404,000","797,874","-393,874",0,0,0,"-108,000","4,000","12,000","-8,000",0,"100,000","-100,000","-501,874"
9904,寶成            ,"1,476,812","2,029,445","-552,633",0,0,0,"50,000","73,000","21,000","52,000",0,"2,000","-2,000","-502,633"
"=""06383P""",長榮凱基46售16  ,0,0,0,0,0,0,"-505,000",0,0,0,"15,000","520,000","-505,000","-505,000"
"=""051607""",弘憶股國票44購01,0,0,0,0,0,0,"-508,000",0,0,0,0,"508,000","-508,000","-508,000"
"=""050812""",十銓永豐45購03  ,0,0,0,0,0,0,"-508,000",0,0,0,"55,000","563,000","-508,000","-508,000"
"=""055775""",亞光統一4A購01  ,0,0,0,0,0,0,"-508,000",0,0,0,"52,000","560,000","-508,000","-508,000"
"=""053560""",致茂元大44購03  ,0,0,0,0,0,0,"-510,000",0,0,0,"163,000","673,000","-510,000","-510,000"
"=""051212""",達興元富49購02  ,0,0,0,0,0,0,"-510,000",0,0,0,"94,000","604,000","-510,000","-510,000"
"=""06300P""",美費半國票47售01,0,0,0,0,0,0,"-510,000",0,0,0,0,"510,000","-510,000","-510,000"
"=""053653""",A50正2永豐45購02,0,0,0,0,0,0,"-511,000",0,0,0,"338,000","849,000","-511,000","-511,000"
"=""053180""",正新國票45購01  ,0,0,0,0,0,0,"-513,000",0,0,0,"264,000","777,000","-513,000","-513,000"
3019,亞光            ,"471,000","1,169,000","-698,000",0,0,0,"184,000","98,000","197,000","-99,000","828,000","545,000","283,000","-514,000"
"=""05759P""",台玻國票47售01  ,0,0,0,0,0,0,"-515,000",0,0,0,0,"515,000","-515,000","-515,000"
"=""050891""",緯穎元大43購18  ,0,0,0,0,0,0,"-516,000",0,0,0,"30,000","546,000","-516,000","-516,000"
"=""053091""",SGBR2X永豐47購01,0,0,0,0,0,0,"-517,000",0,0,0,"114,000","631,000","-517,000","-517,000"
9911,櫻花            ,"327,000","601,600","-274,600","124,000","328,000","-204,000","-40,000","1,000","41,000","-40,000",0,0,0,"-518,600"
"=""07202P""",鴻海永豐48售12  ,0,0,0,0,0,0,"-519,000",0,0,0,"90,000","609,000","-519,000","-519,000"
"=""053179""",中纖國票45購01  ,0,0,0,0,0,0,"-519,000",0,0,0,"240,000","759,000","-519,000","-519,000"
"=""054957""",材料統一39購02  ,0,0,0,0,0,0,"-520,000",0,0,0,"10,000","530,000","-520,000","-520,000"
"=""054931""",台灣50中信48購01,0,0,0,0,0,0,"-520,000",0,0,0,"19,000","539,000","-520,000","-520,000"
"=""050520""",大同兆豐44購01  ,0,0,0,0,0,0,"-520,000",0,0,0,"8,000","528,000","-520,000","-520,000"
"=""053813""",富邦金國票45購01,0,0,0,0,0,0,"-522,000",0,0,0,"140,000","662,000","-522,000","-522,000"
"=""055266""",一詮群益45購03  ,0,0,0,0,0,0,"-523,000",0,0,0,"103,000","626,000","-523,000","-523,000"
"=""055711""",滬深2X元大47購05,0,0,0,0,0,0,"-523,000",0,0,0,"336,000","859,000","-523,000","-523,000"
"=""053244""",華碩元大47購01  ,0,0,0,0,0,0,"-524,000",0,0,0,"445,000","969,000","-524,000","-524,000"
"=""054111""",上銀群益44購01  ,0,0,0,0,0,0,"-524,000",0,0,0,"131,000","655,000","-524,000","-524,000"
"=""00669R""",國泰美國道瓊反1 ,0,"185,000","-185,000",0,0,0,"-341,000",0,0,0,"483,000","824,000","-341,000","-526,000"
"=""055073""",宏達電群益44購05,0,0,0,0,0,0,"-532,000",0,0,0,0,"532,000","-532,000","-532,000"
"=""052559""",台光電凱基46購03,0,0,0,0,0,0,"-534,000",0,0,0,"499,000","1,033,000","-534,000","-534,000"
"=""07458P""",威強電凱基49售02,0,0,0,0,0,0,"-534,000",0,0,0,"99,000","633,000","-534,000","-534,000"
"=""053969""",滬深2X凱基44購09,0,0,0,0,0,0,"-538,000",0,0,0,"743,000","1,281,000","-538,000","-538,000"
"=""054848""",中鴻元大44購02  ,0,0,0,0,0,0,"-539,000",0,0,0,"499,000","1,038,000","-539,000","-539,000"
"=""054200""",智原元富47購04  ,0,0,0,0,0,0,"-541,000",0,0,0,"301,000","842,000","-541,000","-541,000"
"=""051567""",順德元富4A購01  ,0,0,0,0,0,0,"-545,000",0,0,0,"150,000","695,000","-545,000","-545,000"
"=""054308""",T50正2群益44購02,0,0,0,0,0,0,"-546,000",0,0,0,0,"546,000","-546,000","-546,000"
"=""049927""",中興電永豐44購01,0,0,0,0,0,0,"-547,000",0,0,0,"40,000","587,000","-547,000","-547,000"
"=""054400""",慧洋兆豐46購01  ,0,0,0,0,0,0,"-548,000",0,0,0,"222,000","770,000","-548,000","-548,000"
"=""053337""",世芯群益46購02  ,0,0,0,0,0,0,"-549,000",0,0,0,"19,000","568,000","-549,000","-549,000"
"=""053529""",創意群益46購02  ,0,0,0,0,0,0,"-549,000",0,0,0,"210,000","759,000","-549,000","-549,000"
"=""07510P""",皇昌元大49售08  ,0,0,0,0,0,0,"-551,000",0,0,0,"10,000","561,000","-551,000","-551,000"
"=""054246""",T50反1富邦51購01,0,0,0,0,0,0,"-553,000",0,0,0,"1,045,000","1,598,000","-553,000","-553,000"
"=""053353""",華城統一49購01  ,0,0,0,0,0,0,"-555,000",0,0,0,"263,000","818,000","-555,000","-555,000"
"=""053042""",亞光元大44購07  ,0,0,0,0,0,0,"-555,000",0,0,0,"363,000","918,000","-555,000","-555,000"
"=""052111""",TPK群益45購01   ,0,0,0,0,0,0,"-559,000",0,0,0,"1,240,000","1,799,000","-559,000","-559,000"
"=""055695""",亞光富邦45購02  ,0,0,0,0,0,0,"-561,000",0,0,0,"123,000","684,000","-561,000","-561,000"
"=""06565P""",台光電國票48售02,0,0,0,0,0,0,"-561,000",0,0,0,"451,000","1,012,000","-561,000","-561,000"
"=""053982""",緯創凱基47購02  ,0,0,0,0,0,0,"-562,000",0,0,0,"69,000","631,000","-562,000","-562,000"
"=""053576""",矽力元大4A購01  ,0,0,0,0,0,0,"-562,000",0,0,0,"385,000","947,000","-562,000","-562,000"
"=""054645""",京元電元富44購01,0,0,0,0,0,0,"-563,000",0,0,0,"1,000","564,000","-563,000","-563,000"
"=""07015P""",國企2X國票48售02,0,0,0,0,0,0,"-563,000",0,0,0,"477,000","1,040,000","-563,000","-563,000"
"=""049530""",勤誠國泰45購01  ,0,0,0,0,0,0,"-570,000",0,0,0,"70,000","640,000","-570,000","-570,000"
"=""07178P""",健策凱基48售06  ,0,0,0,0,0,0,"-571,000",0,0,0,"31,000","602,000","-571,000","-571,000"
"=""053290""",中502X凱基45購03,0,0,0,0,0,0,"-577,000",0,0,0,"122,000","699,000","-577,000","-577,000"
"=""050018""",順德國票44購01  ,0,0,0,0,0,0,"-582,000",0,0,0,"239,000","821,000","-582,000","-582,000"
"=""051876""",聯茂富邦43購02  ,0,0,0,0,0,0,"-583,000",0,0,0,0,"583,000","-583,000","-583,000"
"=""054741""",牧德富邦46購01  ,0,0,0,0,0,0,"-583,000",0,0,0,0,"583,000","-583,000","-583,000"
"=""052832""",皇昌元大44購05  ,0,0,0,0,0,0,"-586,000",0,0,0,"201,000","787,000","-586,000","-586,000"
"=""055044""",貿聯凱基47購03  ,0,0,0,0,0,0,"-590,000",0,0,0,0,"590,000","-590,000","-590,000"
"=""055495""",智易元大44購01  ,0,0,0,0,0,0,"-590,000",0,0,0,"90,000","680,000","-590,000","-590,000"
"=""054969""",陽明元富44購01  ,0,0,0,0,0,0,"-591,000",0,0,0,"747,000","1,338,000","-591,000","-591,000"
"=""00676R""",富邦臺灣加權反1 ,0,0,0,0,0,0,"-592,000",0,0,0,"9,440,000","10,032,000","-592,000","-592,000"
"=""055859""",佳必琪凱基44購02,0,0,0,0,0,0,"-595,000",0,0,0,0,"595,000","-595,000","-595,000"
"=""054735""",世芯國泰46購08  ,0,0,0,0,0,0,"-599,000",0,0,0,0,"599,000","-599,000","-599,000"
"=""052403""",台積電元大44購28,0,0,0,0,0,0,"-600,000",0,0,0,"60,000","660,000","-600,000","-600,000"
"=""055148""",怡利電富邦46購02,0,0,0,0,0,0,"-600,000",0,0,0,0,"600,000","-600,000","-600,000"
"=""05747P""",台灣50永豐46售03,0,0,0,0,0,0,"-601,000",0,0,0,0,"601,000","-601,000","-601,000"
"=""053300""",聯發科凱基44購08,0,0,0,0,0,0,"-601,000",0,0,0,"140,000","741,000","-601,000","-601,000"
"=""055984""",致茂國泰46購02  ,0,0,0,0,0,0,"-604,000",0,0,0,0,"604,000","-604,000","-604,000"
"=""052436""",香港2X中信46購02,0,0,0,0,0,0,"-608,000",0,0,0,"49,000","657,000","-608,000","-608,000"
"=""055877""",智邦國票45購01  ,0,0,0,0,0,0,"-609,000",0,0,0,"304,000","913,000","-609,000","-609,000"
"=""050919""",萬海元富43購03  ,0,0,0,0,0,0,"-612,000",0,0,0,"1,000","613,000","-612,000","-612,000"
"=""051242""",台積電富邦45購03,0,0,0,0,0,0,"-612,000",0,0,0,"309,000","921,000","-612,000","-612,000"
"=""053075""",友達富邦46購01  ,0,0,0,0,0,0,"-614,000",0,0,0,"290,000","904,000","-614,000","-614,000"
2308,台達電          ,"1,408,000","2,029,417","-621,417","104,000",0,"104,000","-97,000","12,000","68,000","-56,000","3,000","44,000","-41,000","-614,417"
"=""052727""",聯德國票45購01  ,0,0,0,0,0,0,"-616,000",0,0,0,"30,000","646,000","-616,000","-616,000"
"=""055886""",啟�眥窶�46購01  ,0,0,0,0,0,0,"-616,000",0,0,0,0,"616,000","-616,000","-616,000"
"=""055131""",聯發科國泰46購06,0,0,0,0,0,0,"-627,000",0,0,0,"8,000","635,000","-627,000","-627,000"
"=""052649""",國企2X永豐47購02,0,0,0,0,0,0,"-630,000",0,0,0,"10,000","640,000","-630,000","-630,000"
"=""055830""",佳必琪群益46購02,0,0,0,0,0,0,"-631,000",0,0,0,0,"631,000","-631,000","-631,000"
"=""050215""",亞光群益47購01  ,0,0,0,0,0,0,"-633,000",0,0,0,"17,000","650,000","-633,000","-633,000"
"=""055878""",正崴國票45購01  ,0,0,0,0,0,0,"-636,000",0,0,0,"10,000","646,000","-636,000","-636,000"
"=""052942""",億豐凱基44購01  ,0,0,0,0,0,0,"-643,000",0,0,0,"273,000","916,000","-643,000","-643,000"
"=""056016""",臻鼎統一49購02  ,0,0,0,0,0,0,"-650,000",0,0,0,"200,000","850,000","-650,000","-650,000"
"=""06284P""",臺股指元大46售42,0,0,0,0,0,0,"-650,000",0,0,0,"270,000","920,000","-650,000","-650,000"
"=""055714""",中502X元大44購08,0,0,0,0,0,0,"-651,000",0,0,0,"8,000","659,000","-651,000","-651,000"
"=""054376""",SGBR2X凱基45購02,0,0,0,0,0,0,"-660,000",0,0,0,"133,000","793,000","-660,000","-660,000"
"=""054398""",鴻海兆豐48購01  ,0,0,0,0,0,0,"-664,000",0,0,0,"16,000","680,000","-664,000","-664,000"
